epoch,loss_train,loss_val
1,1366.9385986328125,1786.759765625
2,1292.370849609375,1705.1002197265625
3,1246.75537109375,1666.5419921875
4,1220.7994384765625,1640.129150390625
5,1199.375732421875,1613.1207275390625
6,1172.7587890625,1564.76025390625
7,1096.6173095703125,1406.8641357421875
8,939.1698608398438,1179.5728759765625
9,769.0814819335938,961.3255004882812
10,610.8492431640625,765.0339965820312
11,477.32513427734375,581.2421264648438
12,355.1748046875,447.87591552734375
13,273.92083740234375,339.245361328125
14,219.54286193847656,273.0654602050781
15,187.83348083496094,232.9830780029297
16,169.88951110839844,207.7812042236328
17,156.44845581054688,193.1380157470703
18,144.77664184570312,177.4899139404297
19,133.31637573242188,166.27940368652344
20,121.99703979492188,156.3267364501953
21,111.57388305664062,144.637451171875
22,101.54271697998047,134.61842346191406
23,91.52557373046875,123.34292602539062
24,80.87254333496094,112.3485107421875
25,69.80595397949219,104.74927520751953
26,59.3785400390625,97.05398559570312
27,51.65437316894531,86.32386779785156
28,46.52371597290039,78.85200500488281
29,41.80518341064453,75.56586456298828
30,38.924015045166016,71.626220703125
31,36.62746810913086,67.22227478027344
32,34.98810577392578,66.41259765625
33,33.644222259521484,62.47083282470703
34,32.85849380493164,61.21697235107422
35,32.239646911621094,61.51250076293945
36,31.78299903869629,60.231658935546875
37,31.46993637084961,58.649024963378906
38,31.074403762817383,58.80894470214844
39,31.054100036621094,58.69936752319336
40,30.7286376953125,56.196102142333984
41,30.45018196105957,57.63418960571289
42,30.317466735839844,56.971866607666016
43,30.07284164428711,54.67080307006836
44,29.67940330505371,54.903133392333984
45,29.61996078491211,55.68523406982422
46,29.333677291870117,54.331756591796875
47,29.590084075927734,53.2787971496582
48,28.760499954223633,54.37111282348633
49,28.687681198120117,53.72239303588867
50,28.2930908203125,52.6608772277832
51,28.16985321044922,51.190425872802734
52,27.775341033935547,51.253387451171875
53,27.589168548583984,50.82192611694336
54,27.341951370239258,50.04742431640625
55,27.176671981811523,49.466835021972656
56,26.977506637573242,50.123348236083984
57,26.768152236938477,49.28180694580078
58,26.655664443969727,49.011505126953125
59,26.404024124145508,48.78407287597656
60,26.27084732055664,48.31369400024414
61,26.17078971862793,47.573238372802734
62,26.000621795654297,47.595829010009766
63,25.80476951599121,47.58329391479492
64,25.890701293945312,47.198368072509766
65,25.55928611755371,46.457069396972656
66,25.456266403198242,46.53861618041992
67,25.32765007019043,46.22709274291992
68,25.144880294799805,46.00746536254883
69,25.069299697875977,45.76325225830078
70,24.903860092163086,46.0231819152832
71,24.89307403564453,45.714569091796875
72,25.075599670410156,44.324119567871094
73,24.590944290161133,44.164512634277344
74,24.48937225341797,44.15280532836914
75,24.345815658569336,43.615203857421875
76,24.17255401611328,43.61247253417969
77,24.050363540649414,43.45797348022461
78,23.914127349853516,43.26762390136719
79,24.03631591796875,42.891605377197266
80,23.754968643188477,43.20487594604492
81,23.645288467407227,42.35685729980469
82,23.512598037719727,42.560752868652344
83,23.451276779174805,41.35048294067383
84,23.362926483154297,42.11468505859375
85,23.160388946533203,41.0136833190918
86,23.216062545776367,41.48870849609375
87,23.163806915283203,41.709442138671875
88,22.955244064331055,41.59694290161133
89,22.871532440185547,41.31725311279297
90,23.147884368896484,39.61051940917969
91,22.585912704467773,40.194339752197266
92,22.519149780273438,40.00568771362305
93,22.286060333251953,39.243465423583984
94,22.29440689086914,39.12717056274414
95,22.358713150024414,39.662384033203125
96,22.119230270385742,38.865604400634766
97,22.085512161254883,38.9566650390625
98,21.945478439331055,38.78281021118164
99,22.019624710083008,38.3948860168457
100,22.072473526000977,39.151939392089844
