epoch,loss_train,loss_val
1,1153.81689453125,975.9054565429688
2,1115.12109375,915.2284545898438
3,1055.2493896484375,831.2329711914062
4,964.9896240234375,724.0636596679688
5,851.5992431640625,616.469970703125
6,739.2631225585938,523.2171020507812
7,645.6652221679688,439.0851745605469
8,560.4525756835938,372.4244384765625
9,495.763427734375,318.4854736328125
10,440.1734924316406,283.2403869628906
11,401.83941650390625,259.047119140625
12,375.10498046875,241.55528259277344
13,353.6217346191406,230.322265625
14,336.7896728515625,222.41647338867188
15,324.2179260253906,214.53988647460938
16,311.21466064453125,207.6026611328125
17,300.1879577636719,201.02081298828125
18,288.5394287109375,193.66796875
19,277.5286865234375,186.73353576660156
20,266.3180236816406,179.990966796875
21,255.68051147460938,173.35850524902344
22,245.11294555664062,166.71713256835938
23,235.25770568847656,160.50003051757812
24,224.31842041015625,153.81576538085938
25,214.4552001953125,147.51475524902344
26,204.84669494628906,141.27590942382812
27,195.3476104736328,135.32225036621094
28,186.18368530273438,130.01918029785156
29,176.9027099609375,124.15937805175781
30,168.1361846923828,118.7904281616211
31,159.47470092773438,113.68427276611328
32,151.28831481933594,108.50521850585938
33,143.28897094726562,103.62259674072266
34,135.46641540527344,98.34595489501953
35,127.97148895263672,93.99092102050781
36,120.93030548095703,89.12803649902344
37,114.00999450683594,85.48078155517578
38,107.17303466796875,81.43895721435547
39,100.97537231445312,77.83169555664062
40,95.37621307373047,74.12622833251953
41,89.69422912597656,71.16064453125
42,84.6815414428711,67.75415802001953
43,80.06817626953125,64.65265655517578
44,76.01527404785156,61.65412139892578
45,71.846435546875,60.34099578857422
46,67.82319641113281,58.04643630981445
47,64.4322509765625,55.508514404296875
48,61.54401779174805,53.81901550292969
49,58.63792037963867,51.803192138671875
50,56.30521011352539,49.816184997558594
51,53.988548278808594,48.75517272949219
52,51.95132827758789,47.54314422607422
53,50.10163879394531,46.59632873535156
54,48.951141357421875,45.997276306152344
55,47.30777359008789,45.01830291748047
56,45.843502044677734,43.334632873535156
57,44.78639221191406,42.52572250366211
58,43.82319259643555,42.07356262207031
59,42.900386810302734,41.25050354003906
60,42.19276809692383,40.34300231933594
61,41.392723083496094,40.31483840942383
62,40.815704345703125,39.34330749511719
63,40.155670166015625,39.354957580566406
64,39.58111572265625,39.02476501464844
65,39.03351974487305,37.78584671020508
66,38.561336517333984,37.470603942871094
67,38.06671142578125,37.15602493286133
68,37.70134353637695,36.56346130371094
69,37.23678207397461,35.900718688964844
70,37.00495910644531,36.236812591552734
71,36.43138122558594,35.4192008972168
72,36.14234924316406,35.021724700927734
73,35.761878967285156,33.99900817871094
74,35.43179702758789,33.90718460083008
75,35.21506118774414,33.86110305786133
76,34.833797454833984,33.63192367553711
77,34.64457702636719,32.66112518310547
78,34.280113220214844,32.77599334716797
79,33.89816665649414,32.12854766845703
80,33.693450927734375,32.15547561645508
81,33.424598693847656,31.548280715942383
82,33.260318756103516,30.92118263244629
83,32.83146667480469,31.227108001708984
84,32.65098190307617,30.84176254272461
85,32.50587463378906,30.825342178344727
86,32.236759185791016,30.049453735351562
87,31.964632034301758,29.4936580657959
88,31.771747589111328,29.466367721557617
89,32.07270050048828,29.643394470214844
90,31.561038970947266,28.47938346862793
91,31.17278480529785,28.53670310974121
92,31.113183975219727,28.204463958740234
93,30.756092071533203,28.420434951782227
94,30.70612907409668,28.552505493164062
95,30.461660385131836,27.796695709228516
96,30.5228214263916,27.01650047302246
97,30.22348976135254,27.165340423583984
98,30.03424072265625,27.324989318847656
99,29.92102813720703,27.41447639465332
100,29.750944137573242,26.3695125579834
