epoch,loss_train,loss_val
1,4203.3369140625,3333.579833984375
2,3906.619384765625,3085.830078125
3,3643.8515625,2869.165771484375
4,3408.24853515625,2676.00146484375
5,3200.879638671875,2501.944091796875
6,3015.853515625,2345.11669921875
7,2851.3017578125,2203.234375
8,2698.398681640625,2077.513427734375
9,2559.929931640625,1965.6107177734375
10,2436.174560546875,1859.8184814453125
11,2321.181640625,1761.199462890625
12,2210.580078125,1674.9112548828125
13,2114.048828125,1590.7161865234375
14,2021.0909423828125,1515.0928955078125
15,1934.86865234375,1446.5543212890625
16,1855.3350830078125,1385.350830078125
17,1782.9759521484375,1326.43115234375
18,1716.335693359375,1269.500244140625
19,1650.9725341796875,1218.737060546875
20,1592.5234375,1171.8985595703125
21,1539.54931640625,1129.1080322265625
22,1490.959228515625,1091.491455078125
23,1447.493896484375,1058.0030517578125
24,1408.5234375,1026.6307373046875
25,1374.2303466796875,999.3218994140625
26,1342.251708984375,977.0037841796875
27,1315.8367919921875,958.2988891601562
28,1294.9248046875,940.3900146484375
29,1273.586181640625,928.6787719726562
30,1257.019775390625,917.2202758789062
31,1244.631103515625,906.9445190429688
32,1232.86181640625,899.3563842773438
33,1224.4771728515625,893.7523193359375
34,1217.605712890625,890.5735473632812
35,1212.0596923828125,888.4618530273438
36,1206.8369140625,886.7901611328125
37,1203.35888671875,885.071533203125
38,1200.3634033203125,883.6259765625
39,1197.7633056640625,882.2066040039062
40,1195.416748046875,880.8509521484375
41,1193.038818359375,879.4368896484375
42,1190.9090576171875,878.247314453125
43,1189.51513671875,877.2066040039062
44,1188.0360107421875,876.5098266601562
45,1186.7652587890625,875.8553466796875
46,1185.533447265625,875.1918334960938
47,1184.3660888671875,874.5428466796875
48,1183.152587890625,873.8870239257812
49,1182.2537841796875,873.209716796875
50,1181.3240966796875,872.5504760742188
51,1180.4425048828125,871.8818359375
52,1179.5599365234375,871.20703125
53,1178.54931640625,870.5365600585938
54,1177.672119140625,869.8717651367188
55,1176.794677734375,869.2211303710938
56,1175.9013671875,868.5701293945312
57,1175.05419921875,867.8974609375
58,1174.31201171875,867.2228393554688
59,1173.5169677734375,866.5831298828125
60,1172.7845458984375,865.9462280273438
61,1172.0352783203125,865.3165893554688
62,1171.2916259765625,864.6893920898438
63,1170.5675048828125,864.0626220703125
64,1169.8580322265625,863.4442138671875
65,1169.1522216796875,862.8217163085938
66,1168.4510498046875,862.1951904296875
67,1167.7332763671875,861.5885620117188
68,1167.0279541015625,860.9720458984375
69,1166.3297119140625,860.3297119140625
70,1165.605224609375,859.69921875
71,1164.8907470703125,859.0844116210938
72,1164.199951171875,858.4572143554688
73,1163.488525390625,857.8117065429688
74,1162.7701416015625,857.1867065429688
75,1162.0577392578125,856.5601196289062
76,1161.3470458984375,855.9467163085938
77,1160.64501953125,855.3209838867188
78,1159.939208984375,854.6765747070312
79,1159.2178955078125,854.05810546875
80,1158.517333984375,853.434814453125
81,1157.82080078125,852.8132934570312
82,1157.11767578125,852.1870727539062
83,1156.42236328125,851.53173828125
84,1155.6810302734375,850.9229736328125
85,1154.9908447265625,850.2922973632812
86,1154.2698974609375,849.6585693359375
87,1153.5653076171875,849.0327758789062
88,1152.8487548828125,848.4232788085938
89,1152.15869140625,847.7923583984375
90,1151.4569091796875,847.1624755859375
91,1150.739013671875,846.5433959960938
92,1150.0223388671875,845.9207763671875
93,1149.3135986328125,845.3035888671875
94,1148.615234375,844.6716918945312
95,1147.8941650390625,844.0574951171875
96,1147.206787109375,843.4276733398438
97,1146.484130859375,842.821533203125
98,1145.7918701171875,842.1895141601562
99,1145.072021484375,841.5704345703125
100,1144.378662109375,840.9365234375
