epoch,loss_train,loss_val
1,677.9528198242188,632.88232421875
2,587.3300170898438,551.6097412109375
3,510.8167419433594,478.9471130371094
4,443.2991638183594,416.8572082519531
5,386.5071716308594,362.64056396484375
6,336.2666320800781,319.7758483886719
7,295.6210632324219,282.97723388671875
8,261.4208679199219,251.92710876464844
9,231.44647216796875,227.42715454101562
10,206.06385803222656,205.83851623535156
11,185.46287536621094,184.39041137695312
12,163.12646484375,169.5684051513672
13,144.7550506591797,154.8300323486328
14,127.89681243896484,140.29368591308594
15,112.44120025634766,126.91779327392578
16,98.2486343383789,114.4942398071289
17,86.32042694091797,105.32666015625
18,75.59552764892578,94.83473205566406
19,67.1409912109375,84.595947265625
20,58.200927734375,78.11990356445312
21,51.98702621459961,71.48046112060547
22,46.459468841552734,65.03065490722656
23,41.968170166015625,60.52077865600586
24,38.77596664428711,56.50062561035156
25,36.18427276611328,53.21097946166992
26,33.97884750366211,49.36177062988281
27,32.174476623535156,47.737640380859375
28,30.778627395629883,45.2961540222168
29,29.830503463745117,43.67308807373047
30,28.749393463134766,41.517478942871094
31,28.100645065307617,40.12645721435547
32,27.582189559936523,38.725860595703125
33,27.13067626953125,37.67885971069336
34,26.82994270324707,36.42923355102539
35,26.35336685180664,36.47583770751953
36,26.23552703857422,35.14453887939453
37,25.834341049194336,34.752113342285156
38,25.619539260864258,34.62190628051758
39,25.282663345336914,33.5439567565918
40,25.11644172668457,32.82798767089844
41,24.94925880432129,32.92924880981445
42,24.693532943725586,32.05305480957031
43,24.46902084350586,31.92970848083496
44,24.132631301879883,30.77882957458496
45,23.983083724975586,31.142894744873047
46,23.86233901977539,30.414247512817383
47,23.542272567749023,30.37970733642578
48,23.448366165161133,29.956905364990234
49,23.196422576904297,29.50627326965332
50,23.1480712890625,30.074127197265625
51,22.89067840576172,29.46879005432129
52,22.72242546081543,29.045869827270508
53,22.659996032714844,28.848237991333008
54,22.561311721801758,29.694473266601562
55,22.725618362426758,28.19315528869629
56,22.205223083496094,28.925931930541992
57,22.13103485107422,28.074989318847656
58,22.20008659362793,27.812578201293945
59,21.947509765625,28.174081802368164
60,22.054088592529297,27.49229621887207
61,21.611024856567383,27.620380401611328
62,21.672916412353516,27.066776275634766
63,21.444631576538086,27.00139617919922
64,21.315065383911133,26.87456512451172
65,21.34339141845703,26.62315559387207
66,21.50187110900879,25.66437530517578
67,21.073299407958984,26.137409210205078
68,21.046268463134766,25.350887298583984
69,20.790237426757812,25.23061180114746
70,20.820552825927734,25.95134162902832
71,20.467208862304688,24.503520965576172
72,20.50960350036621,25.108091354370117
73,20.33173370361328,25.040372848510742
74,20.30976676940918,24.731006622314453
75,20.20091438293457,24.010013580322266
76,19.97043228149414,24.687408447265625
77,20.089794158935547,24.906076431274414
78,19.711597442626953,24.30044937133789
79,19.503175735473633,24.528337478637695
80,19.340158462524414,23.879215240478516
81,19.23967170715332,24.23885154724121
82,19.265514373779297,23.789674758911133
83,19.60993766784668,22.521713256835938
84,18.776302337646484,23.807619094848633
85,18.88047981262207,23.47172737121582
86,18.637489318847656,22.54234504699707
87,18.660686492919922,22.132049560546875
88,18.47632598876953,22.114768981933594
89,18.383371353149414,22.690757751464844
90,18.224117279052734,21.14265251159668
91,18.574548721313477,21.916013717651367
92,18.022825241088867,20.61725425720215
93,17.913955688476562,21.366256713867188
94,18.155803680419922,21.56026268005371
95,17.974075317382812,20.93613624572754
96,17.640182495117188,21.1927433013916
97,17.557130813598633,20.600467681884766
98,17.496244430541992,20.258060455322266
99,17.364957809448242,20.408451080322266
100,17.350048065185547,20.21565818786621
