epoch,loss_train,loss_val
1,1430.6904296875,1027.732177734375
2,1400.5789794921875,1000.0457763671875
3,1383.267822265625,984.1260986328125
4,1373.19677734375,974.1675415039062
5,1366.4193115234375,969.3182983398438
6,1362.4317626953125,966.2392578125
7,1359.6336669921875,963.650634765625
8,1357.342041015625,961.15283203125
9,1355.2122802734375,958.732177734375
10,1353.1319580078125,956.3871459960938
11,1351.2115478515625,953.8751831054688
12,1349.0552978515625,950.8451538085938
13,1346.652099609375,946.8577880859375
14,1343.0755615234375,940.1062622070312
15,1336.7803955078125,928.09033203125
16,1320.5677490234375,895.3635864257812
17,1267.53955078125,826.6883544921875
18,1152.5657958984375,709.09375
19,1002.0471801757812,557.982421875
20,787.694580078125,405.78955078125
21,582.094482421875,248.27621459960938
22,385.0249328613281,140.51161193847656
23,254.45294189453125,94.50423431396484
24,181.3980255126953,85.28714752197266
25,145.15562438964844,83.19091796875
26,124.27507781982422,83.36579895019531
27,110.92131805419922,85.1482925415039
28,103.36870574951172,89.28355407714844
29,99.03302001953125,92.6129150390625
30,95.81051635742188,93.83808898925781
31,94.00778198242188,96.68758392333984
32,92.1053695678711,96.50221252441406
33,90.450927734375,94.7928695678711
34,88.65702819824219,96.32853698730469
35,86.115234375,95.82596588134766
36,83.21979522705078,96.39291381835938
37,80.84716033935547,96.70405578613281
38,78.64434051513672,97.83527374267578
39,76.76321411132812,98.78900909423828
40,74.61080169677734,97.91413879394531
41,73.26495361328125,96.18196105957031
42,70.65840911865234,93.0136947631836
43,68.66875457763672,90.90853118896484
44,66.67955780029297,92.77617645263672
45,64.31294250488281,92.13481140136719
46,61.50419616699219,92.58875274658203
47,59.548702239990234,92.58086395263672
48,57.70210266113281,93.20600891113281
49,56.10757827758789,92.59073638916016
50,54.22930145263672,91.80875396728516
51,52.39542770385742,90.09956359863281
52,50.63376998901367,87.42537689208984
53,49.26203536987305,86.30248260498047
54,48.131134033203125,88.5509033203125
55,46.281227111816406,85.65503692626953
56,44.737571716308594,84.56867218017578
57,43.32154846191406,82.3297119140625
58,42.67385482788086,75.85318756103516
59,40.46449279785156,76.65721893310547
60,39.59834671020508,75.75929260253906
61,38.17448425292969,70.58368682861328
62,37.15409851074219,68.25129699707031
63,36.499935150146484,70.64249420166016
64,35.288368225097656,67.62368774414062
65,34.61485290527344,65.40647888183594
66,34.10619354248047,65.60505676269531
67,33.12552261352539,64.04369354248047
68,32.44780349731445,62.52554702758789
69,31.929649353027344,61.57497024536133
70,31.510217666625977,60.23052978515625
71,31.08176040649414,60.20606231689453
72,30.6378173828125,56.61071014404297
73,29.987516403198242,58.277313232421875
74,29.395265579223633,56.52488327026367
75,28.755765914916992,52.81174087524414
76,28.199865341186523,52.82302474975586
77,27.504484176635742,51.698455810546875
78,27.179155349731445,49.91286849975586
79,26.944211959838867,51.837432861328125
80,26.23538589477539,48.03879165649414
81,25.908462524414062,49.05514144897461
82,25.545177459716797,49.70976257324219
83,25.48537826538086,49.610328674316406
84,25.08759880065918,47.62533950805664
85,24.635114669799805,47.45203399658203
86,24.444765090942383,47.10755920410156
87,24.238855361938477,46.65467071533203
88,24.03139877319336,46.891761779785156
89,23.872421264648438,47.04843521118164
90,23.872102737426758,45.01631164550781
91,23.64286231994629,46.28543472290039
92,23.44670867919922,45.89546585083008
93,24.566848754882812,44.05295944213867
94,23.231550216674805,46.66072082519531
95,23.75974464416504,43.68259048461914
96,23.054040908813477,46.0224723815918
97,22.996238708496094,43.98944091796875
98,23.318603515625,45.15897750854492
99,22.853633880615234,42.89370346069336
100,22.742557525634766,43.352848052978516
